codigo_ibge,municipio,uf_sigla,populacao
4214300,Rancho Queimado,SC,3484
4214409,Rio das Antas,SC,6399
4214508,Rio do Campo,SC,6638
4214607,Rio do Oeste,SC,8071
4214706,Rio dos Cedros,SC,11218
4214805,Rio do Sul,SC,77451
4214904,Rio Fortuna,SC,5044
4215000,Rio Negrinho,SC,40132
4215059,Rio Rufino,SC,2429
4215075,Riqueza,SC,4828
4215109,Rodeio,SC,13491
4215208,Romelândia,SC,4684
4215307,Salete,SC,7656
4215356,Saltinho,SC,3604
4215406,Salto Veloso,SC,4495
4215455,Sangão,SC,13797
4215505,Santa Cecília,SC,15749
4215554,Santa Helena,SC,2476
4215604,Santa Rosa de Lima,SC,2131
4215653,Santa Rosa do Sul,SC,10450
4215679,Santa Terezinha,SC,8015
4215687,Santa Terezinha do Progresso,SC,2534
4215695,Santiago do Sul,SC,1732
4215703,Santo Amaro da Imperatriz,SC,30099
4215752,São Bernardino,SC,2715
4215802,São Bento do Sul,SC,87661
4215901,São Bonifácio,SC,2982
4216008,São Carlos,SC,10462
4216057,São Cristóvão do Sul,SC,6489
4216107,São Domingos,SC,9343
4216206,São Francisco do Sul,SC,56726
4216255,São João do Oeste,SC,6467
4216305,São João Batista,SC,35336
4216354,São João do Itaperiú,SC,4827
4216404,São João do Sul,SC,9278
4216503,São Joaquim,SC,26982
4216602,São José,SC,295658
4216701,São José do Cedro,SC,14538
4216800,São José do Cerrito,SC,8706
4216909,São Lourenço do Oeste,SC,26056
4217006,São Ludgero,SC,14444
4217105,São Martinho,SC,3520
4217154,São Miguel da Boa Vista,SC,1777
4217204,São Miguel do Oeste,SC,47724
4217253,São Pedro de Alcântara,SC,6175
4217303,Saudades,SC,10799
4217402,Schroeder,SC,21710
4217501,Seara,SC,19399
4217550,Serra Alta,SC,3370
4217600,Siderópolis,SC,14156
4217709,Sombrio,SC,31722
4217758,Sul Brasil,SC,2900
4217808,Taió,SC,18909
4217907,Tangará,SC,8144
4217956,Tigrinhos,SC,2535
4218004,Tijucas,SC,58695
4218103,Timbé do Sul,SC,5503
4218202,Timbó,SC,49768
4218251,Timbó Grande,SC,7521
4218301,Três Barras,SC,20525
4218350,Treviso,SC,3920
4218400,Treze de Maio,SC,7633
4218509,Treze Tílias,SC,9531
4218608,Trombudo Central,SC,7599
4218707,Tubarão,SC,116725
4218756,Tunápolis,SC,5081
4218806,Turvo,SC,13604
4218855,União do Oeste,SC,2791
4218905,Urubici,SC,11064
4218954,Urupema,SC,2751
4219002,Urussanga,SC,21464
4219101,Vargeão,SC,3726
4219150,Vargem,SC,2613
4219176,Vargem Bonita,SC,4597
4219200,Vidal Ramos,SC,6266
4219309,Videira,SC,59074
4219358,Vitor Meireles,SC,5507
4219408,Witmarsum,SC,4513
4219507,Xanxerê,SC,54891
4219606,Xavantina,SC,3583
4219705,Xaxim,SC,34485
4219853,Zortéa,SC,4257
4220000,Balneário Rincão,SC,17697
4300034,Aceguá,RS,4251
4300059,Água Santa,RS,4003
4300109,Agudo,RS,16341
4300208,Ajuricaba,RS,6843
4300307,Alecrim,RS,6219
4300406,Alegrete,RS,74285
4300455,Alegria,RS,3705
4300471,Almirante Tamandaré do Sul,RS,2007
4300505,Alpestre,RS,7235
4300554,Alto Alegre,RS,1837
4300570,Alto Feliz,RS,3145
4300604,Alvorada,RS,194062
4300638,Amaral Ferrador,RS,5384
4300646,Ametista do Sul,RS,7826
4300661,André da Rocha,RS,1156
4300703,Anta Gorda,RS,6080
4300802,Antônio Prado,RS,13332
4300851,Arambaré,RS,4215
4300877,Araricá,RS,8831
4300901,Aratiba,RS,6618
4301008,Arroio do Meio,RS,22523
4301057,Arroio do Sal,RS,11418
4301073,Arroio do Padre,RS,2650
4301107,Arroio dos Ratos,RS,14934
4301206,Arroio do Tigre,RS,12291
4301305,Arroio Grande,RS,17879
4301404,Arvorezinha,RS,10547
4301503,Augusto Pestana,RS,7303
4301552,Áurea,RS,3458
4301602,Bagé,RS,121928
4301636,Balneário Pinhal,RS,15413
4301651,Barão,RS,6496
4301701,Barão de Cotegipe,RS,7320
4301750,Barão do Triunfo,RS,5972
4301800,Barracão,RS,4915
4301859,Barra do Guarita,RS,3231
4301875,Barra do Quaraí,RS,4340
4301909,Barra do Ribeiro,RS,12473
4301925,Barra do Rio Azul,RS,1721
4301958,Barra Funda,RS,2557
4302006,Barros Cassal,RS,9425
4302055,Benjamin Constant do Sul,RS,2118
4302105,Bento Gonçalves,RS,127977
4302154,Boa Vista das Missões,RS,1968
4302204,Boa Vista do Buricá,RS,7129
4302220,Boa Vista do Cadeado,RS,2269
4302238,Boa Vista do Incra,RS,2314
4302253,Boa Vista do Sul,RS,2815
4302303,Bom Jesus,RS,11429
4302352,Bom Princípio,RS,13665
4302378,Bom Progresso,RS,2132
4302402,Bom Retiro do Sul,RS,12587
4302451,Boqueirão do Leão,RS,6202
4302501,Bossoroca,RS,5978
4302584,Bozano,RS,2195
4302600,Braga,RS,3322
4302659,Brochier,RS,5083
4302709,Butiá,RS,19421
4302808,Caçapava do Sul,RS,33501
4302907,Cacequi,RS,11300
4303004,Cachoeira do Sul,RS,82222
4303103,Cachoeirinha,RS,141503
4303202,Cacique Doble,RS,4692
4303301,Caibaté,RS,4795
4303400,Caiçara,RS,4931
4303509,Camaquã,RS,63961
4303558,Camargo,RS,3060
4303608,Cambará do Sul,RS,6490
4303673,Campestre da Serra,RS,3311
4303707,Campina das Missões,RS,5999
4303806,Campinas do Sul,RS,5388
4303905,Campo Bom,RS,64719
4304002,Campo Novo,RS,5063
4304101,Campos Borges,RS,3695
4304200,Candelária,RS,29775
4304309,Cândido Godói,RS,6419
4304358,Candiota,RS,11012
4304408,Canela,RS,50715
4304507,Canguçu,RS,50968
4304606,Canoas,RS,359840
4304614,Canudos do Vale,RS,1686
4304622,Capão Bonito do Sul,RS,1769
4304630,Capão da Canoa,RS,66234
4304655,Capão do Cipó,RS,3187
4304663,Capão do Leão,RS,27416
4304671,Capivari do Sul,RS,4080
4304689,Capela de Santana,RS,11424
4304697,Capitão,RS,2994
4304705,Carazinho,RS,63670
4304713,Caraá,RS,7555
4304804,Carlos Barbosa,RS,31585
4304853,Carlos Gomes,RS,1384
4304903,Casca,RS,9698
4304952,Caseiros,RS,3064
4305009,Catuípe,RS,8834
4305108,Caxias do Sul,RS,479599
4305116,Centenário,RS,2777
4305124,Cerrito,RS,5910
4305132,Cerro Branco,RS,3859
4305157,Cerro Grande,RS,2428
4305173,Cerro Grande do Sul,RS,9333
4305207,Cerro Largo,RS,14014
4305306,Chapada,RS,9751
4305355,Charqueadas,RS,36110
4305371,Charrua,RS,2800
4305405,Chiapetta,RS,3991
4305439,Chuí,RS,6409
4305447,Chuvisca,RS,4682
4305454,Cidreira,RS,17583
4305504,Ciríaco,RS,4208
4305587,Colinas,RS,2474
4305603,Colorado,RS,3316
4305702,Condor,RS,6538
4305801,Constantina,RS,10631
4305835,Coqueiro Baixo,RS,1308
4305850,Coqueiros do Sul,RS,2248
4305871,Coronel Barros,RS,2896
4305900,Coronel Bicaco,RS,6214
4305934,Coronel Pilar,RS,1637
4305959,Cotiporã,RS,3926
4305975,Coxilha,RS,2718
4306007,Crissiumal,RS,13116
4306056,Cristal,RS,7455
4306072,Cristal do Sul,RS,2745
4306106,Cruz Alta,RS,60454
4306130,Cruzaltense,RS,1650
4306205,Cruzeiro do Sul,RS,12574
4306304,David Canabarro,RS,4400
4306320,Derrubadas,RS,2793
4306353,Dezesseis de Novembro,RS,2540
4306379,Dilermando de Aguiar,RS,2856
4306403,Dois Irmãos,RS,31804
4306429,Dois Irmãos das Missões,RS,2132
4306452,Dois Lajeados,RS,3156
4306502,Dom Feliciano,RS,13280
4306551,Dom Pedro de Alcântara,RS,2617
4306601,Dom Pedrito,RS,38080
4306700,Dona Francisca,RS,3133
4306734,Doutor Maurício Cardoso,RS,4534
4306759,Doutor Ricardo,RS,1924
4306767,Eldorado do Sul,RS,41012
4306809,Encantado,RS,23520
4306908,Encruzilhada do Sul,RS,24275
4306924,Engenho Velho,RS,1315
4306932,Entre-Ijuís,RS,9367
4306957,Entre Rios do Sul,RS,2727
4306973,Erebango,RS,3122
4307005,Erechim,RS,109609
4307054,Ernestina,RS,3097
4307104,Herval,RS,6302
4307203,Erval Grande,RS,5027
4307302,Erval Seco,RS,6892
4307401,Esmeralda,RS,3264
4307450,Esperança do Sul,RS,3293
4307500,Espumoso,RS,15478
4307559,Estação,RS,5685
4307609,Estância Velha,RS,49499
4307708,Esteio,RS,78144
4307807,Estrela,RS,33263
4307815,Estrela Velha,RS,3115
4307831,Eugênio de Castro,RS,2683
4307864,Fagundes Varela,RS,2620
4307906,Farroupilha,RS,72552
4308003,Faxinal do Soturno,RS,6846
4308052,Faxinalzinho,RS,2572
4308078,Fazenda Vilanova,RS,4405
4308102,Feliz,RS,13994
4308201,Flores da Cunha,RS,32015
4308250,Floriano Peixoto,RS,1690
4308300,Fontoura Xavier,RS,9710
4308409,Formigueiro,RS,6527
4308433,Forquetinha,RS,2441
4308458,Fortaleza dos Valos,RS,4569
4308508,Frederico Westphalen,RS,33726
4308607,Garibaldi,RS,35563
4308656,Garruchos,RS,2724
4308706,Gaurama,RS,5779
4308805,General Câmara,RS,7743
4308854,Gentil,RS,1784
4308904,Getúlio Vargas,RS,16955
4309001,Giruá,RS,16273
4309050,Glorinha,RS,7851
4309100,Gramado,RS,41705
4309126,Gramado dos Loureiros,RS,2047
4309159,Gramado Xavier,RS,3350
4309209,Gravataí,RS,275430
4309258,Guabiju,RS,1441
4309308,Guaíba,RS,95946
4309407,Guaporé,RS,26168
4309506,Guarani das Missões,RS,7547
4309555,Harmonia,RS,5535
4309571,Herveiras,RS,2604
4309605,Horizontina,RS,19252
4309654,Hulha Negra,RS,6102
4309704,Humaitá,RS,4772
4309753,Ibarama,RS,3787
4309803,Ibiaçá,RS,4617
4309902,Ibiraiaras,RS,6827
4309951,Ibirapuitã,RS,3789
4310009,Ibirubá,RS,22106
4310108,Igrejinha,RS,34776
4310207,Ijuí,RS,87848
4310306,Ilópolis,RS,4245
4310330,Imbé,RS,28027
4310363,Imigrante,RS,3149
4310405,Independência,RS,6557
4310413,Inhacorá,RS,2047
4310439,Ipê,RS,5490
4310462,Ipiranga do Sul,RS,1748
4310504,Iraí,RS,7619
4310538,Itaara,RS,5712
4310553,Itacurubi,RS,3038
4310579,Itapuca,RS,1963
4310603,Itaqui,RS,36811
4310652,Itati,RS,2696
4310702,Itatiba do Sul,RS,3240
4310751,Ivorá,RS,1962
4310801,Ivoti,RS,23566
4310850,Jaboticaba,RS,3847
4310876,Jacuizinho,RS,2066
4310900,Jacutinga,RS,3398
4311007,Jaguarão,RS,27396
4311106,Jaguari,RS,10771
4311122,Jaquirana,RS,3751
4311130,Jari,RS,3412
4311155,Jóia,RS,7294
4311205,Júlio de Castilhos,RS,18545
4311239,Lagoa Bonita do Sul,RS,2283
4311254,Lagoão,RS,5421
4311270,Lagoa dos Três Cantos,RS,1781
4311304,Lagoa Vermelha,RS,28622
4311403,Lajeado,RS,96879
4311429,Lajeado do Bugre,RS,2661
4311502,Lavras do Sul,RS,7290
4311601,Liberato Salzano,RS,4845
4311627,Lindolfo Collor,RS,6420
4311643,Linha Nova,RS,1721
4311700,Machadinho,RS,5867
4311718,Maçambará,RS,4485
4311734,Mampituba,RS,3203
4311759,Manoel Viana,RS,6915
4311775,Maquiné,RS,7593
4311791,Maratá,RS,2521
4311809,Marau,RS,46748
4311908,Marcelino Ramos,RS,4382
4311981,Mariana Pimentel,RS,4005
4312005,Mariano Moro,RS,1884
4312054,Marques de Souza,RS,4050
4312104,Mata,RS,4782
4312138,Mato Castelhano,RS,2611
4312153,Mato Leitão,RS,5001
4312179,Mato Queimado,RS,1833
4312203,Maximiliano de Almeida,RS,4251
4312252,Minas do Leão,RS,7661
4312302,Miraguaí,RS,4501
4312351,Montauri,RS,1530
4312377,Monte Alegre dos Campos,RS,3251
4312385,Monte Belo do Sul,RS,2608
4312401,Montenegro,RS,66352
4312427,Mormaço,RS,2815
4312443,Morrinhos do Sul,RS,3133
4312450,Morro Redondo,RS,6168
4312476,Morro Reuter,RS,6167
4312500,Mostardas,RS,12347
4312609,Muçum,RS,4692
4312617,Muitos Capões,RS,2937
4312625,Muliterno,RS,1754
4312658,Não-Me-Toque,RS,18335
4312674,Nicolau Vergueiro,RS,1982
4312708,Nonoai,RS,14074
4312757,Nova Alvorada,RS,3229
4312807,Nova Araçá,RS,5098
4312906,Nova Bassano,RS,9867
4312955,Nova Boa Vista,RS,2089
4313003,Nova Bréscia,RS,3104
4313011,Nova Candelária,RS,3138
4313037,Nova Esperança do Sul,RS,4976
4313060,Nova Hartz,RS,20558
4313086,Nova Pádua,RS,2389
4313102,Nova Palma,RS,5676
4313201,Nova Petrópolis,RS,23934
4313300,Nova Prata,RS,26637
4313334,Nova Ramada,RS,2198
4313359,Nova Roma do Sul,RS,3545
4313375,Nova Santa Rita,RS,30189
4313391,Novo Cabrais,RS,3633
4313409,Novo Hamburgo,RS,235802
4313425,Novo Machado,RS,3239
4313441,Novo Tiradentes,RS,2187
4313466,Novo Xingu,RS,1677
4313490,Novo Barreiro,RS,4375
4313508,Osório,RS,48999
4313607,Paim Filho,RS,3685
4313656,Palmares do Sul,RS,13189
4313706,Palmeira das Missões,RS,34227
4313805,Palmitinho,RS,8042
4313904,Panambi,RS,45102
4313953,Pantano Grande,RS,10443
4314001,Paraí,RS,7362
4314027,Paraíso do Sul,RS,6627
4314035,Pareci Novo,RS,4441
4314050,Parobé,RS,53569
4314068,Passa Sete,RS,4024
4314076,Passo do Sobrado,RS,6155
4314100,Passo Fundo,RS,214811
4314134,Paulo Bento,RS,2188
4314159,Paverama,RS,8146
4314175,Pedras Altas,RS,2099
4314209,Pedro Osório,RS,7631
4314308,Pejuçara,RS,3817
4314407,Pelotas,RS,336150
4314423,Picada Café,RS,5473
4314456,Pinhal,RS,3039
4314464,Pinhal da Serra,RS,2300
4314472,Pinhal Grande,RS,3861
4314498,Pinheirinho do Vale,RS,4638
4314506,Pinheiro Machado,RS,11395
4314548,Pinto Bandeira,RS,2785
4314555,Pirapó,RS,2255
4314605,Piratini,RS,17770
4314704,Planalto,RS,10624
4314753,Poço das Antas,RS,2224
4314779,Pontão,RS,3345
4314787,Ponte Preta,RS,1602
4314803,Portão,RS,35273
4314902,Porto Alegre,RS,1388794
4315008,Porto Lucena,RS,4414
4315057,Porto Mauá,RS,2173
4315073,Porto Vera Cruz,RS,1582
4315107,Porto Xavier,RS,10127
4315131,Pouso Novo,RS,1771
4315149,Presidente Lucena,RS,3166
4315156,Progresso,RS,5423
4315172,Protásio Alves,RS,2070
4315206,Putinga,RS,3809
4315305,Quaraí,RS,23995
4315313,Quatro Irmãos,RS,1577
4315321,Quevedos,RS,2553
4315354,Quinze de Novembro,RS,4003
4315404,Redentora,RS,9931
4315453,Relvado,RS,1826
4315503,Restinga Sêca,RS,15205
4315552,Rio dos Índios,RS,2866
4315602,Rio Grande,RS,198935
4315701,Rio Pardo,RS,35641
4315750,Riozinho,RS,4574
4315800,Roca Sales,RS,10646
4315909,Rodeio Bonito,RS,6831
4315958,Rolador,RS,2330
4316006,Rolante,RS,21752
4316105,Ronda Alta,RS,9969
4316204,Rondinha,RS,5078
4316303,Roque Gonzales,RS,6693
4316402,Rosário do Sul,RS,37674
4316428,Sagrada Família,RS,2528
4316436,Saldanha Marinho,RS,2619
4316451,Salto do Jacuí,RS,10357
4316477,Salvador das Missões,RS,2955
4316501,Salvador do Sul,RS,7184
4316600,Sananduva,RS,16770
4316709,Santa Bárbara do Sul,RS,8269
4316733,Santa Cecília do Sul,RS,1710
4316758,Santa Clara do Sul,RS,7079
4316808,Santa Cruz do Sul,RS,138270
4316907,Santa Maria,RS,282395
4316956,Santa Maria do Herval,RS,6486
4316972,Santa Margarida do Sul,RS,2661
4317004,Santana da Boa Vista,RS,7128
4317103,Sant'Ana do Livramento,RS,87329
4317202,Santa Rosa,RS,79488
4317251,Santa Tereza,RS,1529
4317301,Santa Vitória do Palmar,RS,31965
4317400,Santiago,RS,50336
4317509,Santo Ângelo,RS,79146
4317558,Santo Antônio do Palma,RS,2134
4317608,Santo Antônio da Patrulha,RS,44431
4317707,Santo Antônio das Missões,RS,10485
4317756,Santo Antônio do Planalto,RS,2138
4317806,Santo Augusto,RS,14196
4317905,Santo Cristo,RS,15667
4317954,Santo Expedito do Sul,RS,2395
4318002,São Borja,RS,61311
4318051,São Domingos do Sul,RS,2806
4318101,São Francisco de Assis,RS,17934
4318200,São Francisco de Paula,RS,22388
4318309,São Gabriel,RS,60090
4318408,São Jerônimo,RS,21412
4318424,São João da Urtiga,RS,4547
4318432,São João do Polêsine,RS,2708
4318440,São Jorge,RS,2976
4318457,São José das Missões,RS,2399
4318465,São José do Herval,RS,1931
4318481,São José do Hortêncio,RS,4555
4318499,São José do Inhacorá,RS,2466
4318507,São José do Norte,RS,26248
4318606,São José do Ouro,RS,6978
4318614,São José do Sul,RS,2443
4318622,São José dos Ausentes,RS,4295
4318705,São Leopoldo,RS,225737
4318804,São Lourenço do Sul,RS,43278
4318903,São Luiz Gonzaga,RS,35865
4319000,São Marcos,RS,21549
4319109,São Martinho,RS,5587
4319125,São Martinho da Serra,RS,2908
4319158,São Miguel das Missões,RS,7193
4319208,São Nicolau,RS,5243
4319307,São Paulo das Missões,RS,5943
4319356,São Pedro da Serra,RS,3618
4319364,São Pedro das Missões,RS,1790
4319372,São Pedro do Butiá,RS,3142
4319406,São Pedro do Sul,RS,15863
4319505,São Sebastião do Caí,RS,24898
4319604,São Sepé,RS,21551
4319703,São Valentim,RS,3320
4319711,São Valentim do Sul,RS,2255
4319737,São Valério do Sul,RS,2593
4319752,São Vendelino,RS,2309
4319802,São Vicente do Sul,RS,8257
4319901,Sapiranga,RS,77935
4320008,Sapucaia do Sul,RS,136572
4320107,Sarandi,RS,23374
4320206,Seberi,RS,12325
4320230,Sede Nova,RS,2750
4320263,Segredo,RS,6098
4320305,Selbach,RS,5222
4320321,Senador Salgado Filho,RS,2725
4320354,Sentinela do Sul,RS,5424
4320404,Serafina Corrêa,RS,17407
4320453,Sério,RS,2089
4320503,Sertão,RS,5630
4320552,Sertão Santana,RS,5989
4320578,Sete de Setembro,RS,1881
4320602,Severiano de Almeida,RS,3463
4320651,Silveira Martins,RS,2056
4320677,Sinimbu,RS,8685
4320701,Sobradinho,RS,14512
4320800,Soledade,RS,30939
4320859,Tabaí,RS,4569
4320909,Tapejara,RS,25256
4321006,Tapera,RS,10824
4321105,Tapes,RS,14920
4321204,Taquara,RS,54353
4321303,Taquari,RS,25963
4321329,Taquaruçu do Sul,RS,3192
4321352,Tavares,RS,5319
4321402,Tenente Portela,RS,14820
4321436,Terra de Areia,RS,10575
4321451,Teutônia,RS,34023
4321469,Tio Hugo,RS,3358
4321477,Tiradentes do Sul,RS,5188
4321493,Toropi,RS,2594
4321501,Torres,RS,43344
4321600,Tramandaí,RS,56430
4321626,Travesseiro,RS,2192
4321634,Três Arroios,RS,2636
4321667,Três Cachoeiras,RS,11224
4321709,Três Coroas,RS,24428
4321808,Três de Maio,RS,25466
4321832,Três Forquilhas,RS,2813
4321857,Três Palmeiras,RS,4829
4321907,Três Passos,RS,26304
4321956,Trindade do Sul,RS,7785
4322004,Triunfo,RS,28435
4322103,Tucunduva,RS,5646
4322152,Tunas,RS,3732
4322186,Tupanci do Sul,RS,1396
4322202,Tupanciretã,RS,20324
4322251,Tupandi,RS,5172
4322301,Tuparendi,RS,8535
4322327,Turuçu,RS,3488
4322343,Ubiretama,RS,2025
4322350,União da Serra,RS,1183
4322376,Unistalda,RS,2047
4322400,Uruguaiana,RS,120819
4322509,Vacaria,RS,66146
4322525,Vale Verde,RS,3213
4322533,Vale do Sol,RS,10069
4322541,Vale Real,RS,6223
4322558,Vanini,RS,2047
4322608,Venâncio Aires,RS,70842
4322707,Vera Cruz,RS,27670
4322806,Veranópolis,RS,24554
4322855,Vespasiano Corrêa,RS,1851
4322905,Viadutos,RS,4847
4323002,Viamão,RS,231996
4323101,Vicente Dutra,RS,4741
4323200,Victor Graeff,RS,2829
4323309,Vila Flores,RS,3741
4323358,Vila Lângaro,RS,2121
4323408,Vila Maria,RS,4515
4323457,Vila Nova do Sul,RS,3932
4323507,Vista Alegre,RS,2710
4323606,Vista Alegre do Prata,RS,1624
4323705,Vista Gaúcha,RS,2843
4323754,Vitória das Missões,RS,3316
4323770,Westfália,RS,3223
4323804,Xangri-lá,RS,16949
5000203,Água Clara,MS,17901
5000252,Alcinópolis,MS,4649
5000609,Amambai,MS,41751
5000708,Anastácio,MS,24781
5000807,Anaurilândia,MS,7688
5000856,Angélica,MS,11308
5000906,Antônio João,MS,9717
5001003,Aparecida do Taboado,MS,29826
5001102,Aquidauana,MS,48689
5001243,Aral Moreira,MS,11125
5001508,Bandeirantes,MS,8342
5001904,Bataguassu,MS,24222
5002001,Batayporã,MS,10947
5002100,Bela Vista,MS,21881
5002159,Bodoquena,MS,8887
5002209,Bonito,MS,25034
5002308,Brasilândia,MS,11833
5002407,Caarapó,MS,32748
5002605,Camapuã,MS,13928
5002704,Campo Grande,MS,962883
5002803,Caracol,MS,5096
5002902,Cassilândia,MS,21565
5002951,Chapadão do Sul,MS,34606
5003108,Corguinho,MS,4892
5003157,Coronel Sapucaia,MS,14685
5003207,Corumbá,MS,98751
5003256,Costa Rica,MS,28740
5003306,Coxim,MS,33440
5003454,Deodápolis,MS,14317
5003488,Dois Irmãos do Buriti,MS,11521
5003504,Douradina,MS,5768
5003702,Dourados,MS,264017
5003751,Eldorado,MS,11622
5003801,Fátima do Sul,MS,21504
5003900,Figueirão,MS,3751
5004007,Glória de Dourados,MS,10817
5004106,Guia Lopes da Laguna,MS,10116
5004304,Iguatemi,MS,13960
5004403,Inocência,MS,8764
5004502,Itaporã,MS,25263
5004601,Itaquiraí,MS,20060
5004700,Ivinhema,MS,30001
5004809,Japorã,MS,8441
5004908,Jaraguari,MS,7480
5005004,Jardim,MS,24504
5005103,Jateí,MS,3596
5005152,Juti,MS,7067
5005202,Ladário,MS,22425
5005251,Laguna Carapã,MS,7037
5005400,Maracaju,MS,48073
5005608,Miranda,MS,26512
5005681,Mundo Novo,MS,20087
5005707,Naviraí,MS,53014
5005806,Nioaque,MS,13354
5006002,Nova Alvorada do Sul,MS,23409
5006200,Nova Andradina,MS,50848
5006259,Novo Horizonte do Sul,MS,4801
5006275,Paraíso das Águas,MS,5842
5006309,Paranaíba,MS,42638
5006358,Paranhos,MS,13368
5006408,Pedro Gomes,MS,6910
5006606,Ponta Porã,MS,98598
5006903,Porto Murtinho,MS,12721
5007109,Ribas do Rio Pardo,MS,24152
5007208,Rio Brilhante,MS,40419
5007307,Rio Negro,MS,4921
5007406,Rio Verde de Mato Grosso,MS,20454
5007505,Rochedo,MS,5451
5007554,Santa Rita do Pardo,MS,7165
5007695,São Gabriel do Oeste,MS,32207
5007703,Sete Quedas,MS,11322
5007802,Selvíria,MS,8716
5007901,Sidrolândia,MS,49735
5007935,Sonora,MS,14813
5007950,Tacuru,MS,11205
5007976,Taquarussu,MS,3740
5008008,Terenos,MS,18182
5008305,Três Lagoas,MS,143523
5008404,Vicentina,MS,6505
5100102,Acorizal,MT,4948
5100201,Água Boa,MT,32099
5100250,Alta Floresta,MT,62158
5100300,Alto Araguaia,MT,17751
5100359,Alto Boa Vista,MT,5920
5100409,Alto Garças,MT,13956
5100508,Alto Paraguai,MT,7525
5100607,Alto Taquari,MT,11877
5100805,Apiacás,MT,8693
5101001,Araguaiana,MT,4005
5101209,Araguainha,MT,997
5101258,Araputanga,MT,14805
5101308,Arenápolis,MT,10769
5101407,Aripuanã,MT,26558
5101605,Barão de Melgaço,MT,7137
5101704,Barra do Bugres,MT,29406
5101803,Barra do Garças,MT,73878
5101837,Boa Esperança do Norte,MT,5877
5101852,Bom Jesus do Araguaia,MT,7912
5101902,Brasnorte,MT,17645
5102504,Cáceres,MT,91767
5102603,Campinápolis,MT,15808
5102637,Campo Novo do Parecis,MT,51722
5102678,Campo Verde,MT,49053
5102686,Campos de Júlio,MT,9946
5102694,Canabrava do Norte,MT,4451
5102702,Canarana,MT,28324
5102793,Carlinda,MT,10260
5102850,Castanheira,MT,7392
5103007,Chapada dos Guimarães,MT,19458
5103056,Cláudia,MT,9301
5103106,Cocalinho,MT,6495
5103205,Colíder,MT,32054
5103254,Colniza,MT,26026
5103304,Comodoro,MT,18469
5103353,Confresa,MT,38460
5103361,Conquista D'Oeste,MT,3908
5103379,Cotriguaçu,MT,10030
5103403,Cuiabá,MT,691875
5103437,Curvelândia,MT,4970
5103452,Denise,MT,6675
5103502,Diamantino,MT,22623
5103601,Dom Aquino,MT,7890
5103700,Feliz Natal,MT,10523
5103809,Figueirópolis D'Oeste,MT,3056
5103858,Gaúcha do Norte,MT,9397
5103908,General Carneiro,MT,6319
5103957,Glória D'Oeste,MT,2878
5104104,Guarantã do Norte,MT,31209
5104203,Guiratinga,MT,10252
5104500,Indiavaí,MT,2172
5104526,Ipiranga do Norte,MT,8658
5104542,Itanhangá,MT,8257
5104559,Itaúba,MT,5201
5104609,Itiquira,MT,12587
5104807,Jaciara,MT,29803
5104906,Jangada,MT,7413
5105002,Jauru,MT,7881
5105101,Juara,MT,36089
5105150,Juína,MT,48396
5105176,Juruena,MT,10057
5105200,Juscimeira,MT,11622
5105234,Lambari D'Oeste,MT,4662
5105259,Lucas do Rio Verde,MT,95792
5105309,Luciara,MT,2616
5105507,Vila Bela da Santíssima Trindade,MT,17592
5105580,Marcelândia,MT,11355
5105606,Matupá,MT,21959
5105622,Mirassol d'Oeste,MT,27637
5105903,Nobres,MT,15796
5106000,Nortelândia,MT,5890
5106109,Nossa Senhora do Livramento,MT,11658
5106158,Nova Bandeirantes,MT,14340
5106174,Nova Nazaré,MT,4575
5106182,Nova Lacerda,MT,7072
5106190,Nova Santa Helena,MT,4502
5106208,Nova Brasilândia,MT,3791
5106216,Nova Canaã do Norte,MT,11734
5106224,Nova Mutum,MT,63455
5106232,Nova Olímpia,MT,16204
5106240,Nova Ubiratã,MT,9760
5106257,Nova Xavantina,MT,25915
5106265,Novo Mundo,MT,6368
5106273,Novo Horizonte do Norte,MT,3267
5106281,Novo São Joaquim,MT,7239
5106299,Paranaíta,MT,12079
5106307,Paranatinga,MT,28870
5106315,Novo Santo Antônio,MT,2041
5106372,Pedra Preta,MT,18946
5106422,Peixoto de Azevedo,MT,33754
5106455,Planalto da Serra,MT,3328
5106505,Poconé,MT,31203
5106653,Pontal do Araguaia,MT,7441
5106703,Ponte Branca,MT,2098
5106752,Pontes e Lacerda,MT,55762
5106778,Porto Alegre do Norte,MT,12649
5106802,Porto dos Gaúchos,MT,5705
5106828,Porto Esperidião,MT,10088
5106851,Porto Estrela,MT,3141
5107008,Poxoréu,MT,25103
5107040,Primavera do Leste,MT,96006
5107065,Querência,MT,31100
5107107,São José dos Quatro Marcos,MT,17721
5107156,Reserva do Cabaçal,MT,2020
5107180,Ribeirão Cascalheira,MT,10541
5107198,Ribeirãozinho,MT,2733
5107206,Rio Branco,MT,4440
5107248,Santa Carmem,MT,5795
5107263,Santo Afonso,MT,2416
5107297,São José do Povo,MT,2716
5107305,São José do Rio Claro,MT,14455
5107354,São José do Xingu,MT,6234
5107404,São Pedro da Cipa,MT,4250
5107578,Rondolândia,MT,3518
5107602,Rondonópolis,MT,263708
5107701,Rosário Oeste,MT,15041
5107743,Santa Cruz do Xingu,MT,2904
5107750,Salto do Céu,MT,3657
5107768,Santa Rita do Trivelato,MT,3536
5107776,Santa Terezinha,MT,7737
5107792,Santo Antônio do Leste,MT,4244
